Date,Consumption,avg_max,avg_min,avg_rain,avg_temp
2020-02-15,120.6,26.66048387380746,14.087220045236439,0.0,20.37385195952195
2020-02-16,115.9,26.838387856116665,13.860112630403961,0.0,20.349250243260315
2020-02-17,121.0,26.82457263653095,14.09727316636306,0.0,20.460922901447006
2020-02-18,125.4,27.415435644296515,14.66054659623366,0.0,21.037991120265087
2020-02-19,124.2,27.301525556124172,14.63499083885781,0.0,20.96825819749099
2020-02-20,124.8,27.346740575937115,15.917418259840746,0.0,21.63207941788893
2020-02-21,130.0,28.186121720534103,15.500017386216388,0.0,21.843069553375244
2020-02-22,124.9,27.551548737746007,15.513578781714822,0.0070442995338728795,21.532563759730415
2020-02-23,113.2,28.96497565049392,16.090382796067455,0.029072150136485213,22.527679223280686
2020-02-24,116.3,26.824284040010884,16.70254281850962,0.5030575611374596,21.763413429260254
2020-02-25,113.5,23.047676966740532,16.509527059701767,1.536687771479289,19.77860201322115
2020-02-26,115.4,23.546270370483402,15.12481740804819,7.068271881703174,19.335543889265796
2020-02-27,119.7,26.012595103337215,14.652290784395662,1.5014448118480754,20.33244294386644
2020-02-28,119.9,27.279392682589027,14.794697761535645,0.0,21.037045222062336
2020-02-29,120.5,28.14193446819598,15.605947201068565,0.0,21.873940834632272
2020-03-01,111.1,29.134819324199967,16.315564449016872,0.0,22.72519188660842
2020-03-02,120.1,29.43753037085899,16.951122283935554,0.0,23.19432632739727
2020-03-03,115.5,29.156683261577903,17.409201622009277,0.7150582698258479,23.28294244179359
2020-03-04,111.4,28.081251144409176,17.17621597876917,8.77247786521911,22.628733561589172
2020-03-05,115.5,27.57914147010217,16.91495910057654,5.334893566189394,22.247050285339355
2020-03-06,114.0,26.23072052001954,17.788627551152153,1.9707135540066338,22.009674035585846
2020-03-07,109.7,26.27643673236552,17.328900997455296,15.056080891778974,21.80266886491041
2020-03-08,104.9,27.948091066800636,17.679363397451553,4.933364068016856,22.813727232126094
2020-03-09,100.0,27.831838901226337,16.355051114008987,0.004862430872339182,22.09344500761766
2020-03-10,101.1,28.73501645601713,16.211570372948284,0.0,22.473293414482708
2020-03-11,114.5,29.074185004601116,17.219046812791078,0.0,23.1466159086961
2020-03-12,123.8,30.249048673189584,18.17367223592905,0.3704025176438416,24.21136045455932
2020-03-13,132.2,30.23602823110729,19.25165777940015,0.34492268164952605,24.743843005253723
2020-03-14,129.0,25.849603652954084,19.542753366323616,1.5886316642616742,22.696178509638848
2020-03-15,113.1,28.519959229689377,17.496202175433833,5.0417802518967445,23.008080702561607
2020-03-16,129.0,29.991835520817673,17.584921616774338,0.196592186888059,23.788378568796006
2020-03-17,142.0,30.649936529306277,18.3028773527879,0.0,24.476406941047088
2020-03-18,142.2,30.451754203209518,18.00620570549597,0.0,24.228979954352745
2020-03-19,141.3,30.43850311866172,18.09156483870286,0.0,24.26503397868229
2020-03-20,140.2,30.63754888681265,17.862209026630104,0.2982392789739554,24.249878956721375
2020-03-21,135.2,30.67379584679236,18.63522140796368,0.8359696937329827,24.65450862737802
2020-03-22,100.4,27.678170717679524,18.871573741619407,9.102336556622477,23.274872229649468
2020-03-22,100.4,27.678170717679524,18.871573741619407,9.102336556622477,23.274872229649468
2020-03-23,114.7,29.956036200890182,18.14372077355018,0.2721354320193782,24.04987848722018
2020-03-24,106.4,31.06264569209172,18.39597731370192,1.3893879421732651,24.72931150289682
2020-03-25,107.8,32.05373925429123,19.614942550659176,0.0,25.834340902475205
2020-03-26,111.8,33.02651287959173,20.791183324960564,0.08084265391031911,26.908848102276146
2020-03-27,117.0,33.69421856219951,21.01315307617187,0.0,27.353685819185692
2020-03-28,125.2,33.964102084820084,21.965766173142665,0.04522936271898667,27.964934128981376
2020-03-29,125.7,33.68017270014836,22.089703633235054,0.0,27.884938166691708
2020-03-30,126.1,33.29810509314903,20.73027464059682,0.0,27.014189866872925
2020-03-31,128.0,33.62095495370719,20.04667428823617,0.0,26.83381462097168
2020-04-01,127.6,34.31304418123686,20.96317291259766,0.0,27.63810854691726
2020-04-02,131.6,34.916488060584406,20.939802976754983,0.6099312684752727,27.928145518669695
2020-04-03,136.8,34.43185586195726,21.58841925400953,0.5620446421883322,28.010137557983395
2020-04-04,138.9,34.23852465702939,20.70298965160663,0.0,27.470757154318008
2020-04-05,140.1,34.08613894535947,20.99966914837177,0.01305973145997888,27.542904046865623
2020-04-06,134.7,34.79181421720065,20.714653895451463,0.0,27.753234056326058
2020-04-07,139.9,35.56380051832933,21.267998622013973,0.009613400155847728,28.415899570171653
